P,16777151,18.053453,-67.873158,18.052558,-67.882558,18.053453,-67.891957,18.056342,-67.89623,18.065416,-67.902699,18.080512,-67.931142,18.094224,-67.937815,18.10871,-67.931304,18.114488,-67.919749,18.116116,-67.861887,18.114691,-67.855865,18.10456,-67.84435,18.097561,-67.844146,18.090644,-67.849762,18.073147,-67.859934,18.068752,-67.864166,18.064195,-67.867543,18.056342,-67.868886,18.053453,-67.873158
P,16777151,18.137152,-65.275746,18.13349,-65.28307,18.135199,-65.309804,18.132799,-65.316558,18.120266,-65.335561,18.114691,-65.34081,18.114691,-65.347727,18.12287,-65.356597,18.119534,-65.371205,18.111965,-65.390248,18.094428,-65.468577,18.087348,-65.484242,18.093655,-65.504872,18.090074,-65.536,18.09394,-65.565094,18.122138,-65.580434,18.122626,-65.564931,18.122138,-65.559926,18.123765,-65.540151,18.130927,-65.520253,18.141262,-65.502187,18.152289,-65.487945,18.15705,-65.478505,18.169338,-65.398549,18.167182,-65.385813,18.155707,-65.351064,18.153713,-65.298573,18.148871,-65.285553,18.137152,-65.275746
P,16777151,18.32392,-65.256663,18.306545,-65.244618,18.305854,-65.247548,18.306545,-65.25829,18.299709,-65.251454,18.299221,-65.262115,18.301418,-65.270416,18.306342,-65.276031,18.313951,-65.278798,18.313951,-65.285553,18.296942,-65.276519,18.289008,-65.27481,18.279202,-65.278798,18.299954,-65.292592,18.337104,-65.33434,18.340644,-65.334055,18.340766,-65.309438,18.335273,-65.280914,18.32392,-65.256663
P,16777151,18.505764,-67.012359,18.485325,-66.907316,18.498277,-66.803456,18.496527,-66.789215,18.484036,-66.751698,18.48314,-66.736806,18.491441,-66.697662,18.496405,-66.640859,18.493232,-66.614329,18.484036,-66.587799,18.487006,-66.571441,18.486396,-66.507069,18.475287,-66.467437,18.491441,-66.382395,18.468817,-66.303863,18.481513,-66.258127,18.465399,-66.20519,18.473587,-66.193989,18.471503,-66.180898,18.462958,-66.173695,18.457343,-66.170074,18.453298,-66.161584,18.458724,-66.152008,18.468702,-66.144085,18.465888,-66.134145,18.452756,-66.13747,18.443027,-66.118081,18.433173,-66.114858,18.42064,-66.108469,18.419827,-66.09317,18.429389,-66.060211,18.436835,-66.060211,18.43887,-66.076772,18.447699,-66.09496,18.461412,-66.109364,18.47347,-66.121631,18.453803,-66.055898,18.450507,-66.039703,18.446871,-66.028185,18.443962,-66.0121,18.450185,-65.997717,18.46308,-65.988881,18.458441,-65.966217,18.445889,-65.920438,18.455925,-65.904826,18.453599,-65.892812,18.44481,-65.880523,18.437893,-65.848297,18.428697,-65.8308,18.410405,-65.812606,18.415443,-65.801626,18.425406,-65.794169,18.423249,-65.788347,18.418307,-65.787148,18.412764,-65.792318,18.405028,-65.796307,18.406737,-65.788777,18.410669,-65.778372,18.41457,-65.772027,18.391041,-65.755002,18.382365,-65.738107,18.391267,-65.724849,18.371111,-65.698015,18.366414,-65.6632,18.378404,-65.645741,18.385688,-65.637766,18.391059,-65.629384,18.389065,-65.621409,18.38227,-65.621002,18.332831,-65.630767,18.291002,-65.632965,18.279202,-65.628814,18.266913,-65.632924,18.259833,-65.625803,18.256344,-65.617591,18.262861,-65.603702,18.25361,-65.606587,18.24634,-65.603773,18.230885,-65.591764,18.223753,-65.602112,18.21527,-65.603533,18.214503,-65.612443,18.229263,-65.622218,18.229183,-65.633363,18.21857,-65.636995,18.205929,-65.627235,18.198097,-65.636831,18.200131,-65.648735,18.208441,-65.665517,18.202826,-65.682973,18.194241,-65.701283,18.189846,-65.721018,18.182685,-65.737538,18.166246,-65.754872,18.113973,-65.790289,18.087631,-65.793142,18.070299,-65.806996,18.067288,-65.812164,18.062486,-65.835276,18.056342,-65.840484,18.026907,-65.830269,18.009711,-65.849746,17.987727,-65.887178,17.970526,-65.939117,17.971015,-65.961659,17.975653,-65.984527,17.977525,-66.004994,17.975084,-66.017079,17.963853,-66.046539,17.963121,-66.053578,17.963853,-66.084096,17.95893,-66.104644,17.929145,-66.163238,17.928209,-66.175608,17.928616,-66.186635,17.92772,-66.196278,17.922919,-66.204213,17.929145,-66.208567,17.931871,-66.209828,17.936591,-66.210439,17.939602,-66.199574,17.944403,-66.197011,17.950507,-66.201161,17.957099,-66.210439,17.940416,-66.229888,17.937323,-66.241363,17.94066,-66.255523,17.943427,-66.28307,17.945746,-66.292592,17.951402,-66.297719,17.958197,-66.301381,17.963853,-66.30663,17.970364,-66.319163,17.972317,-66.328114,17.97134,-66.344472,17.96601,-66.367665,17.947252,-66.396148,17.949612,-66.416493,17.964016,-66.435902,17.982164,-66.452138,17.992662,-66.469146,17.988854,-66.4878,17.987115,-66.501969,17.982001,-66.512522,17.979315,-66.527008,17.977525,-66.559885,17.972357,-66.570424,17.965806,-66.580637,17.963568,-66.592519,17.97134,-66.608266,17.966742,-66.615305,17.963853,-66.622548,17.975165,-66.629384,17.97663,-66.646596,17.97134,-66.687408,17.97309,-66.694976,17.984361,-66.724965,17.984361,-66.76594,17.998033,-66.765126,18.002183,-66.774037,17.999335,-66.787465,17.991848,-66.80012,17.984361,-66.80012,17.984361,-66.786448,17.969306,-66.797963,17.95897,-66.817698,17.952704,-66.840566,17.949612,-66.86148,17.95067,-66.892649,17.949205,-66.907826,17.950141,-66.919016,17.949612,-66.924224,17.945543,-66.928212,17.938625,-66.929921,17.929145,-66.930409,17.93122,-66.949127,17.941067,-66.963246,17.963853,-66.985707,17.964911,-67.005959,17.968538,-67.028528,17.968166,-67.052713,17.972561,-67.067006,17.961249,-67.080922,17.952867,-67.09732,17.949612,-67.111969,17.951158,-67.124013,17.954569,-67.15856,17.966118,-67.180467,17.957994,-67.191221,17.935072,-67.184192,17.935682,-67.195073,17.95689,-67.20961,17.966335,-67.214771,17.994144,-67.214349,18.004828,-67.1905,18.008531,-67.183339,18.011176,-67.174224,18.015041,-67.166493,18.022528,-67.163197,18.027899,-67.167226,18.032701,-67.176869,18.030314,-67.190076,18.035716,-67.202875,18.054358,-67.202134,18.063768,-67.1954,18.070427,-67.185693,18.08061,-67.189741,18.097302,-67.193877,18.107689,-67.183245,18.139945,-67.183778,18.176174,-67.173695,18.184074,-67.165909,18.191734,-67.157536,18.203392,-67.151858,18.213958,-67.158465,18.22487,-67.171198,18.272773,-67.187082,18.291339,-67.196512,18.295574,-67.218829,18.299862,-67.236906,18.329337,-67.252774,18.343813,-67.262601,18.361826,-67.270842,18.3689,-67.268825,18.376812,-67.240267,18.386176,-67.217356,18.393704,-67.198394,18.402086,-67.184316,18.420911,-67.159451,18.443111,-67.158118,18.460605,-67.168699,18.48602,-67.170007,18.508938,-67.151682,18.522773,-67.101715,18.521145,-67.048451,18.505764,-67.012359
