P,16777151,37.7414,125.312755,37.727607,125.295746,37.714097,125.269379,37.707424,125.260997,37.699856,125.246837,37.696357,125.226329,37.703762,125.220551,37.731676,125.250173,37.737209,125.264334,37.733832,125.274587,37.740465,125.27711,37.749416,125.27947,37.749498,125.284841,37.750678,125.287446,37.753648,125.288748,37.755439,125.292735,37.756171,125.299327,37.766669,125.328787,37.768704,125.337738,37.7414,125.312755
P,16777151,37.786689,125.156261,37.78559,125.147716,37.794135,125.142833,37.799506,125.141368,37.802232,125.146495,37.813707,125.166189,37.818834,125.183849,37.819078,125.188487,37.815497,125.191417,37.811103,125.192882,37.809027,125.190278,37.808173,125.185069,37.797187,125.171723,37.786689,125.156261
P,16777151,37.824612,125.044607,37.817288,125.041759,37.817613,125.039561,37.81745,125.036388,37.808295,125.025645,37.80565,125.01588,37.805569,125.005056,37.808417,124.997732,37.813056,124.997813,37.815416,125.002615,37.819281,125.006847,37.821845,125.011974,37.820299,125.019054,37.817857,125.025401,37.818834,125.028494,37.822984,125.02947,37.8251,125.030121,37.830024,125.027843,37.836168,125.030447,37.834459,125.040782,37.824612,125.044607
P,16777151,38.528551,124.883474,38.505316,124.900401,38.494371,124.903982,38.503852,124.861095,38.510688,124.840831,38.522366,124.822032,38.50849,124.79949,38.517401,124.790294,38.533922,124.794444,38.553046,124.832205,38.555162,124.844249,38.545885,124.849376,38.54149,124.865733,38.536322,124.877208,38.528551,124.883474
P,16777151,39.428046,124.606619,39.427395,124.602061,39.430243,124.596039,39.439032,124.59311,39.446804,124.592865,39.449327,124.601736,39.457139,124.612559,39.449205,124.614431,39.447496,124.615082,39.444281,124.617849,39.43301,124.61907,39.428046,124.606619
P,16777151,39.508734,124.704845,39.50259,124.697765,39.503243,124.684587,39.507726,124.680149,39.516094,124.683769,39.52118,124.681974,39.527167,124.687673,39.535079,124.69362,39.537076,124.704708,39.530399,124.707779,39.519317,124.707746,39.508734,124.704845
P,16777151,39.569648,124.691254,39.562893,124.69809,39.553778,124.695649,39.544745,124.687022,39.53852,124.675548,39.538398,124.661632,39.547675,124.644786,39.53852,124.603526,39.5362,124.600352,39.537909,124.595876,39.544582,124.597423,39.549262,124.604666,39.553412,124.614268,39.56509,124.63087,39.563951,124.63502,39.565253,124.648774,39.570624,124.673839,39.569648,124.691254
P,16777151,39.52747,124.883182,39.507636,124.861664,39.505162,124.842656,39.495444,124.818563,39.520939,124.836927,39.516534,124.849816,39.527899,124.85697,39.538426,124.842773,39.543176,124.845007,39.544228,124.856588,39.548303,124.85705,39.553139,124.859738,39.556577,124.85441,39.573754,124.854475,39.580934,124.870522,39.595657,124.869706,39.603869,124.881769,39.612455,124.880471,39.614124,124.899193,39.604786,124.926741,39.598289,124.922227,39.593554,124.909674,39.572278,124.920254,39.550543,124.933609,39.540803,124.912092,39.52747,124.883182
P,16777151,39.79464,124.227397,39.791423,124.226015,39.791557,124.223189,39.79384,124.221201,39.794711,124.216098,39.795157,124.211662,39.795573,124.211533,39.799505,124.211316,39.804049,124.212588,39.807242,124.214651,39.810922,124.219273,39.814864,124.217575,39.81526,124.220272,39.816788,124.223116,39.818974,124.220994,39.819987,124.223426,39.821298,124.227065,39.821172,124.230017,39.819199,124.231896,39.817628,124.234433,39.813482,124.235861,39.812623,124.239887,39.809831,124.239586,39.807657,124.239561,39.807321,124.242788,39.804633,124.242751,39.801856,124.241627,39.800967,124.237835,39.798386,124.23526,39.798261,124.23039,39.79464,124.227397
