P,16777151,17.504543,55.890798,17.495917,55.875824,17.49608,55.845714,17.490953,55.836274,17.490912,55.836192,17.500393,55.832449,17.502265,55.831716,17.502346,55.831716,17.510077,55.837087,17.515286,55.848806,17.518866,55.862966,17.507148,55.883067,17.504584,55.89088,17.504543,55.890798
P,16777151,17.493354,56.046886,17.490912,56.031098,17.492906,55.986827,17.498358,55.97283,17.519924,55.964203,17.535386,55.990571,17.547675,56.028819,17.559801,56.055349,17.559719,56.055349,17.545844,56.058197,17.544338,56.058442,17.532213,56.067882,17.523627,56.081065,17.518866,56.095551,17.499579,56.063813,17.493354,56.046886
P,16777151,20.170478,58.652354,20.170478,58.652192,20.179674,58.646983,20.187242,58.642589,20.218451,58.637462,20.249701,58.636485,20.266628,58.638682,20.266669,58.638682,20.267849,58.638357,20.277004,58.635916,20.356106,58.642914,20.368842,58.648204,20.382717,58.659028,20.387844,58.664561,20.400621,58.682384,20.403225,58.689952,20.405178,58.691905,20.407172,58.693858,20.425686,58.698253,20.431098,58.700694,20.436998,58.717621,20.437649,58.734223,20.440131,58.751231,20.451606,58.768891,20.462185,58.77711,20.466986,58.780772,20.479397,58.784516,20.481635,58.785167,20.519924,58.789399,20.538398,58.795584,20.553453,58.804861,20.613349,58.852875,20.649604,58.871349,20.682522,58.882579,20.694281,58.891287,20.697984,58.906261,20.681464,58.918305,20.681342,58.918305,20.664252,58.917003,20.645941,58.910167,20.626044,58.906261,20.626003,58.906261,20.604722,58.908376,20.587836,58.914317,20.535224,58.945079,20.519924,58.953949,20.519884,58.953949,20.508938,58.950043,20.500922,58.941173,20.474107,58.902843,20.452786,58.862315,20.437323,58.844086,20.403022,58.82016,20.379584,58.808279,20.331529,58.796641,20.314521,58.787608,20.314439,58.787608,20.30329,58.787608,20.302395,58.787771,20.293199,58.789317,20.286526,58.789399,20.279527,58.785167,20.248033,58.751475,20.224555,58.733409,20.215155,58.724294,20.212104,58.715343,20.210435,58.702647,20.20775,58.691254,20.201483,58.686534,20.190904,58.683116,20.179511,58.674571,20.171373,58.663585,20.170478,58.652354
P,16777151,24.741848,56.486827,24.700181,56.4935,24.496324,56.611176,24.471381,56.63559,24.425238,56.692149,24.302965,56.801443,24.271145,56.82309,24.252509,56.832286,24.223822,56.841075,24.115912,56.939464,24.023098,57.058279,23.953559,57.151541,23.934272,57.184255,23.884019,57.326345,23.839097,57.509613,23.80744,57.586436,23.790432,57.645193,23.783352,57.686778,23.782213,57.709727,23.785956,57.777354,23.782213,57.795746,23.747626,57.824392,23.740058,57.834972,23.734076,57.859223,23.720852,57.887706,23.717841,57.912771,23.724555,58.043142,23.722113,58.086762,23.713324,58.131602,23.689358,58.193207,23.685981,58.210297,23.679145,58.227387,23.644843,58.264171,23.631415,58.2824,23.620917,58.317231,23.615546,58.363536,23.616197,58.411957,23.623969,58.452973,23.631537,58.474864,23.638129,58.483653,23.656562,58.490896,23.656887,58.499522,23.651923,58.518565,23.651109,58.561371,23.646959,58.584158,23.6376,58.604503,23.625067,58.613292,23.585273,58.633311,23.576809,58.6421,23.574897,58.647146,23.570543,58.651541,23.565741,58.655528,23.562486,58.659028,23.563137,58.661306,23.56391,58.66684,23.563951,58.674001,23.562486,58.680349,23.551418,58.694591,23.542955,58.702403,23.535142,58.706879,23.535142,58.714366,23.548814,58.720551,23.543402,58.722911,23.540107,58.724946,23.536078,58.726817,23.528388,58.728038,23.528388,58.734874,23.53266,58.736013,23.54206,58.740977,23.537665,58.746349,23.536444,58.749522,23.54206,58.762055,23.512112,58.786143,23.495673,58.792979,23.480618,58.789399,23.466783,58.797374,23.421129,58.807628,23.40176,58.820567,23.351264,58.879161,23.336086,58.915212,23.318101,58.929454,23.275092,58.946544,23.259426,58.956228,23.232489,58.986501,23.212388,59.00172,23.153306,59.010102,23.093248,59.073741,23.08515,59.077891,23.055365,59.083669,23.048407,59.087901,23.043647,59.09254,23.022773,59.120453,22.993964,59.173676,22.970364,59.20753,22.94302,59.23227,22.912014,59.250011,22.826483,59.286143,22.812079,59.289806,22.792711,59.297537,22.779486,59.315684,22.761176,59.351817,22.702216,59.391612,22.686103,59.397227,22.670844,59.410655,22.634101,59.452485,22.618842,59.483897,22.600084,59.506847,22.587877,59.529796,22.583075,59.535492,22.572577,59.536469,22.570054,59.530447,22.57217,59.521983,22.575588,59.515636,22.56151,59.515798,22.555121,59.523123,22.55386,59.535167,22.555121,59.549815,22.57982,59.626801,22.569729,59.653494,22.541449,59.693858,22.54092,59.699962,22.542914,59.715668,22.541449,59.721202,22.536811,59.723969,22.526109,59.725841,22.520982,59.728526,22.518134,59.728363,22.513577,59.727224,22.507636,59.728038,22.500474,59.734711,22.497789,59.739757,22.495592,59.746104,22.494208,59.752778,22.493638,59.758962,22.498603,59.762543,22.509426,59.756033,22.524726,59.741547,22.538235,59.745779,22.538479,59.756358,22.541449,59.776378,22.534735,59.803233,22.508857,59.82488,22.475287,59.839366,22.445258,59.844574,22.281399,59.82488,22.237372,59.811778,22.198065,59.791759,22.123114,59.734711,22.099555,59.704926,22.082709,59.688162,22.06509,59.680675,22.041897,59.677989,21.994045,59.659679,21.945746,59.65504,21.925849,59.645274,21.910224,59.605642,21.892768,59.593435,21.856269,59.576996,21.756334,59.497895,21.666409,59.467621,21.624905,59.448578,21.485663,59.354991,21.453559,59.347504,21.444729,59.344249,21.43773,59.336192,21.379096,59.195323,21.362779,59.16627,21.277086,59.054373,21.143704,58.9192,21.083808,58.878103,21.074774,58.867931,21.065619,58.854259,21.044501,58.838552,20.99079,58.807872,20.981594,58.804454,20.946234,58.801931,20.936021,58.798839,20.927395,58.792979,20.883002,58.734874,20.86225,58.739024,20.848049,58.722179,20.828355,58.680349,20.826483,58.681488,20.808173,58.673839,20.807847,58.672699,20.801581,58.665782,20.796332,58.661306,20.790839,58.659028,20.781643,58.661469,20.772284,58.667654,20.76439,58.676443,20.759467,58.686534,20.766018,58.701345,20.780829,58.71811,20.786811,58.72934,20.766913,58.728038,20.753648,58.71811,20.74079,58.69988,20.735907,58.681814,20.746405,58.672699,20.746405,58.666515,20.732327,58.660899,20.705268,58.653331,20.691148,58.645356,20.684394,58.637462,20.672431,58.615408,20.663275,58.604503,20.643948,58.591807,20.618476,58.580821,20.590644,58.573253,20.564276,58.570486,20.516425,58.545095,20.481391,58.531261,20.465277,58.532481,20.457709,58.526866,20.424384,58.521495,20.416815,58.518565,20.415229,58.510427,20.410793,58.497081,20.404202,58.483572,20.396389,58.474132,20.369534,58.467459,20.358629,58.445811,20.359605,58.417654,20.368476,58.391612,20.377387,58.372569,20.381578,58.359141,20.382717,58.326427,20.380805,58.313813,20.371405,58.29005,20.368476,58.275564,20.377387,58.278656,20.381985,58.284516,20.384833,58.279633,20.394232,58.244151,20.396389,58.224294,20.404731,58.202891,20.424384,58.200531,20.465277,58.21339,20.452704,58.213227,20.441555,58.217296,20.43183,58.224783,20.423651,58.23463,20.443834,58.238455,20.488837,58.228282,20.509345,58.238048,20.529202,58.251313,20.558092,58.261567,20.587633,58.264171,20.60928,58.255138,20.615668,58.234874,20.613349,58.20574,20.604722,58.17628,20.585191,58.144216,20.575141,58.103526,20.56684,58.090831,20.558051,58.084483,20.511054,58.067231,20.499823,58.06658,20.489163,58.07309,20.480048,58.075857,20.47248,58.067638,20.467231,58.055349,20.4619,58.030772,20.453437,58.012462,20.442288,57.994395,20.42121,57.970714,20.410875,57.962087,20.399563,57.955821,20.38642,57.95338,20.376939,57.956554,20.361884,57.970714,20.352281,57.973888,20.330227,57.966563,20.317572,57.948741,20.300767,57.90504,20.290717,57.888438,20.277045,57.870453,20.260647,57.85613,20.242418,57.850352,20.231187,57.8449,20.218329,57.833507,20.201077,57.823741,20.176663,57.823009,20.136054,57.84197,20.111762,57.847992,20.075344,57.831716,20.020738,57.816254,20.006578,57.815684,19.976996,57.81365,19.924018,57.790375,19.867865,57.773692,19.842963,57.762055,19.754381,57.698904,19.728176,57.68922,19.697455,57.69337,19.685981,57.70045,19.676744,57.709239,19.666815,57.716807,19.653062,57.719981,19.622626,57.720551,19.607978,57.718923,19.595038,57.713878,19.568834,57.706554,19.548733,57.704438,19.529486,57.711762,19.454088,57.760265,19.437445,57.767833,19.409654,57.773936,19.38288,57.773774,19.357611,57.769054,19.311591,57.752208,19.291002,57.748302,19.268052,57.750662,19.216946,57.770844,19.201117,57.780528,19.173,57.805675,19.156887,57.81186,19.115139,57.802989,19.094794,57.802013,19.029975,57.839854,19.015326,57.840099,18.991767,57.815684,18.980658,57.801117,18.979234,57.79713,18.973049,57.752289,18.967841,57.747325,18.961859,57.742849,18.953803,57.731944,18.946926,57.719412,18.943996,57.709727,18.953681,57.501475,18.945339,57.445323,18.90998,57.20753,18.87637,57.083751,18.810289,56.91505,18.765815,56.850352,18.745592,56.807791,18.728583,56.784679,18.70718,56.77475,18.696845,56.766449,18.595364,56.659679,18.559272,56.641124,18.511949,56.636892,18.479193,56.643403,18.467597,56.644298,18.454901,56.641124,18.435858,56.626638,18.419582,56.621267,18.399604,56.612315,18.389065,56.60963,18.34748,56.60963,18.305406,56.600597,18.189846,56.548839,18.170233,56.563731,18.149237,56.56129,18.129706,56.547211,18.114691,56.527599,18.096503,56.484141,18.084418,56.462576,18.032172,56.431977,18.027411,56.425629,18.023179,56.411306,18.01911,56.404145,17.969794,56.357677,17.962307,56.354991,17.940009,56.356293,17.937812,56.3449,17.957099,56.188487,17.954088,56.168224,17.940579,56.138357,17.936591,56.116222,17.943427,56.031098,17.940375,56.010753,17.915473,55.946056,17.906643,55.909434,17.895331,55.653494,17.870266,55.552908,17.868313,55.530528,17.866441,55.522472,17.86225,55.517345,17.857489,55.512869,17.85399,55.506602,17.853461,55.488292,17.85399,55.486827,17.845404,55.453949,17.84101,55.44516,17.824652,55.431651,17.785224,55.417328,17.768704,55.40797,17.752143,55.393077,17.744289,55.388682,17.703315,55.373383,17.696357,55.369477,17.681586,55.355724,17.607733,55.263194,17.558824,55.235037,17.538764,55.228201,17.515448,55.225434,17.488593,55.229503,17.475165,55.240082,17.457424,55.273774,17.43769,55.293224,17.416815,55.300792,17.371161,55.301117,17.352118,55.2942,17.29914,55.253429,17.289984,55.251231,17.276109,55.249522,17.263617,55.250662,17.258205,55.256847,17.254788,55.264822,17.247056,55.265147,17.23428,55.260265,17.228705,55.254731,17.216132,55.228526,17.210395,55.219249,17.202094,55.213145,17.193549,55.209321,17.176215,55.205089,17.160834,55.195486,17.155748,55.198741,17.144761,55.18922,17.13581,55.158865,17.127834,55.143565,17.118883,55.138438,17.105048,55.132986,17.092475,55.124766,17.086859,55.112559,17.042182,55.071788,17.011135,55.026866,17.011135,55.020681,17.026272,55.010916,17.01968,54.999197,17.005357,54.98699,16.997463,54.975352,16.994859,54.959646,16.989976,54.945079,16.987128,54.931326,16.990668,54.917003,16.974921,54.901378,16.969062,54.882823,16.963935,54.841807,16.951483,54.808442,16.951402,54.79184,16.963935,54.780528,16.957913,54.769054,16.960517,54.750743,16.956488,54.739431,16.977607,54.705333,16.97016,54.697927,16.989325,54.689789,17.006903,54.685313,17.019761,54.674083,17.026923,54.633149,17.036322,54.60434,17.038479,54.592052,17.03734,54.580333,17.032701,54.559744,17.031643,54.547699,17.038398,54.51238,17.038479,54.499278,17.03559,54.488536,17.026679,54.467621,17.024807,54.461681,17.037828,54.414561,17.039455,54.389985,17.024807,54.369477,17.029608,54.360118,17.031684,54.350352,17.011135,54.164073,17.011135,54.084972,17.006741,54.067556,16.985338,54.023448,16.977607,54.012706,16.968655,54.008962,16.960924,54.009288,16.953681,54.011404,16.94599,54.012706,16.937445,54.009451,16.92536,53.995372,16.919257,53.992198,16.908759,53.98113,16.903876,53.955903,16.901272,53.910167,16.889146,53.850352,16.887641,53.83074,16.881781,53.812673,16.870307,53.792003,16.862616,53.771332,16.867743,53.753184,16.856147,53.73463,16.836005,53.709321,16.813625,53.687022,16.795111,53.677501,16.784084,53.669281,16.773179,53.650564,16.75788,53.615408,16.749945,53.582693,16.746812,53.423025,16.734809,53.338634,16.684516,53.175304,16.642406,53.090352,16.777478,53.027905,16.912922,52.965273,17.048263,52.902745,17.183707,52.840319,17.267423,52.801562,17.28122,52.79102,17.287111,52.773864,17.289178,52.736243,17.29817,52.721464,17.298687,52.723014,17.299359,52.728285,17.299875,52.730145,17.371447,52.698416,17.467979,52.655628,17.564562,52.61284,17.661094,52.570207,17.757625,52.527419,17.854157,52.484527,17.950637,52.441739,18.047272,52.399003,18.143777,52.356163,18.240283,52.313323,18.336866,52.27069,18.433424,52.227799,18.52993,52.185011,18.626513,52.142326,18.723044,52.099538,18.819628,52.05675,18.916159,52.013962,18.979732,51.985689,18.995638,51.978615,19.032638,52.089926,19.089689,52.261078,19.146739,52.432127,19.20379,52.603125,19.260789,52.77438,19.317866,52.945533,19.374917,53.116582,19.431942,53.287837,19.488992,53.458886,19.545992,53.630039,19.603068,53.801088,19.660119,53.97224,19.717144,54.143496,19.774195,54.314648,19.831194,54.485594,19.888193,54.656746,19.945269,54.827898,19.995421,54.97838,20.092005,55.010523,20.111745,55.017137,20.167556,55.035741,20.254269,55.064473,20.366846,55.101887,20.49999,55.146225,20.64856,55.195525,20.807413,55.248338,20.971486,55.302908,21.096909,55.344624,21.135559,55.357478,21.294464,55.410188,21.443033,55.459591,21.576152,55.503826,21.688651,55.54124,21.775416,55.570075,21.831227,55.588575,21.851019,55.59519,21.86606,55.600171,21.97897,55.637565,22.001914,55.637048,22.023773,55.626713,22.105939,55.573589,22.230789,55.492767,22.355691,55.412049,22.480593,55.331123,22.605495,55.250405,22.703577,55.186843,22.849459,55.197592,22.995368,55.191287,22.995471,55.191287,23.025081,55.194801,23.121251,55.22591,23.275092,55.321098,23.336277,55.343216,23.436012,55.364093,23.469344,55.375255,23.495182,55.393962,23.495285,55.394169,23.532932,55.431479,23.552259,55.445328,23.67636,55.478298,23.693258,55.487393,23.756768,55.534109,23.770049,55.538346,23.845884,55.535142,23.874668,55.530595,23.896605,55.514575,23.916577,55.478298,23.930556,55.461555,23.948565,55.45277,23.963164,55.456801,23.970605,55.499795,23.985436,55.542273,23.995229,55.561704,24.010008,55.591056,24.020137,55.618341,24.02502,55.646866,24.024271,55.680043,24.019233,55.712599,24.019594,55.727998,24.025279,55.744432,24.028147,55.762415,24.009569,55.78846,24.007476,55.807063,24.051143,55.923542,24.06538,55.986794,24.08127,55.997853,24.142429,55.960749,24.18483,55.948967,24.220719,55.933154,24.232243,55.903182,24.211417,55.847164,24.21227,55.830318,24.224879,55.767686,24.230331,55.755697,24.245472,55.754147,24.262965,55.762105,24.326268,55.800966,24.340789,55.807373,24.389236,55.810887,24.397633,55.808614,24.40647,55.801069,24.418872,55.781019,24.4259,55.774611,24.441093,55.771407,24.49525,55.77368,24.495302,55.77368,24.537444,55.761175,24.558528,55.759831,24.572403,55.76996,24.58633,55.784016,24.619868,55.790217,24.643381,55.818226,24.662733,55.814918,24.693258,55.799981,24.70392,55.794764,24.722291,55.792697,24.759549,55.797038,24.778359,55.797038,24.855202,55.788667,24.886105,55.799105,24.921167,55.829388,24.944851,55.857826,24.948452,55.862151,24.968606,55.89698,24.977727,55.935428,24.972112,55.975873,24.971759,55.978422,24.956178,56.005604,24.926619,56.016973,24.882562,56.025252,24.861171,56.029272,24.876984,56.005294,24.883004,55.992375,24.886105,55.978422,24.881247,55.960852,24.868664,55.957649,24.853859,55.96478,24.823008,56.00209,24.754149,56.031546,24.731773,56.062138,24.729972,56.07627,24.729758,56.077951,24.730507,56.099139,24.735416,56.118259,24.7457,56.127251,24.762831,56.133348,24.786705,56.154846,24.82399,56.171176,24.824069,56.171366,24.830243,56.186265,24.83448,56.223679,24.842438,56.241662,24.871949,56.274683,24.876984,56.280316,24.895174,56.308325,24.90507,56.313596,24.911962,56.314278,24.929912,56.316053,24.962534,56.31928,24.967939,56.324451,24.972689,56.328995,24.978217,56.383311,24.897284,56.405447,24.775336,56.469574,24.765123,56.480317,24.741848,56.486827
P,16777151,25.294025,56.349123,25.266528,56.344375,25.253355,56.316426,25.245846,56.29315,25.23691,56.281763,25.217635,56.252204,25.211175,56.235771,25.215258,56.219958,25.220835,56.207625,25.230596,56.206123,25.255374,56.208375,25.267476,56.235126,25.277988,56.244887,25.286247,56.23888,25.296287,56.235668,25.312526,56.233625,25.331075,56.260625,25.327543,56.290688,25.301328,56.309369,25.294025,56.349123,25.275982,56.259578,25.249223,56.263026,25.255476,56.282979,25.271926,56.288328,25.281289,56.273812,25.281175,56.265075,25.275982,56.259578
P,16777151,26.385972,56.369965,26.35871,56.383637,26.367906,56.399099,26.372301,56.404145,26.364936,56.411632,26.357367,56.406912,26.354804,56.406505,26.352362,56.408702,26.345038,56.411632,26.352118,56.421072,26.349595,56.426931,26.342963,56.431895,26.337592,56.438975,26.331855,56.462169,26.330797,56.474376,26.331366,56.487315,26.335883,56.485199,26.347357,56.481781,26.351874,56.479828,26.35871,56.500987,26.333482,56.511078,26.323717,56.508962,26.32274,56.494965,26.32392,56.469574,26.318345,56.45281,26.294623,56.422862,26.284898,56.406261,26.284857,56.407481,26.27912,56.407237,26.268704,56.398611,26.247626,56.420909,26.239447,56.432302,26.235175,56.445811,26.239325,56.454926,26.24726,56.465343,26.249172,56.476248,26.235175,56.487315,26.205512,56.468761,26.202094,56.459646,26.221503,56.453298,26.220445,56.443044,26.221503,56.431977,26.211615,56.435802,26.205268,56.43686,26.200141,56.435395,26.194241,56.431977,26.182359,56.444591,26.174262,56.459727,26.164008,56.472911,26.145819,56.479828,26.145982,56.46811,26.148424,56.457367,26.153144,56.447765,26.160102,56.438975,26.153795,56.424571,26.158433,56.412446,26.1706,56.404959,26.186754,56.404145,26.183417,56.398285,26.176988,56.383149,26.173733,56.377452,26.184394,56.376964,26.192532,56.378917,26.198065,56.383637,26.201077,56.391124,26.204535,56.368419,26.191392,56.343598,26.172838,56.328787,26.160102,56.335948,26.149319,56.330903,26.137112,56.329763,26.124213,56.331716,26.11164,56.335948,26.131822,56.344737,26.142646,56.353038,26.145819,56.36378,26.139472,56.370128,26.127834,56.371104,26.114895,56.368337,26.104885,56.36378,26.09748,56.383311,26.098619,56.472992,26.085354,56.464366,26.073554,56.449229,26.057074,56.418305,26.047105,56.389171,26.038235,56.380138,26.022284,56.383637,26.034369,56.408865,26.023139,56.422862,26.004625,56.42335,25.990465,56.400401,25.980455,56.40504,25.963935,56.418305,25.95661,56.42213,25.952704,56.431163,25.94717,56.453298,25.94245,56.445486,25.939276,56.442638,25.926093,56.438975,25.933173,56.424164,25.937405,56.407888,25.935858,56.393321,25.926093,56.383637,25.90233,56.399425,25.880439,56.392589,25.85928,56.37615,25.837958,56.36378,25.830634,56.362641,25.806871,56.36378,25.789537,56.344005,25.762397,56.327403,25.749579,56.316254,25.741767,56.301768,25.762885,56.301768,25.741604,56.287934,25.709133,56.273774,25.672593,56.266612,25.639309,56.273774,25.627446,56.279055,25.616577,56.237528,25.613838,56.221508,25.617766,56.205799,25.625259,56.198771,25.645412,56.188849,25.652079,56.179857,25.655903,56.156396,25.657961,56.152496,25.658848,56.150815,25.670837,56.145131,25.715537,56.140376,25.732694,56.141203,25.743133,56.151952,25.752176,56.164871,25.76525,56.172002,25.777704,56.167352,25.805919,56.144097,25.822973,56.139653,25.837907,56.144511,25.862454,56.163838,25.87682,56.170555,25.96653,56.17469,25.996244,56.181304,26.014537,56.183475,26.035001,56.17841,26.073552,56.162701,26.074792,56.151332,26.062855,56.100586,26.061048,56.077397,26.061062,56.077403,26.061347,56.077485,26.070705,56.082042,26.106513,56.091482,26.201077,56.157725,26.245998,56.181814,26.255072,56.191905,26.263088,56.208263,26.257554,56.209158,26.244045,56.208263,26.227729,56.2199,26.222113,56.216807,26.207831,56.212413,26.207831,56.2199,26.216783,56.229503,26.218085,56.255544,26.224595,56.260753,26.227484,56.266856,26.22309,56.279959,26.211859,56.29184,26.194241,56.294932,26.205308,56.301931,26.204739,56.308849,26.200629,56.317393,26.201077,56.329112,26.219143,56.356293,26.221503,56.366954,26.213853,56.397472,26.214748,56.404145,26.223131,56.406912,26.232082,56.402354,26.239163,56.394542,26.242011,56.38738,26.244086,56.367849,26.243394,56.355724,26.238593,56.346853,26.232327,56.341156,26.223456,56.331309,26.217922,56.319591,26.221503,56.308442,26.232611,56.308279,26.274644,56.315929,26.290432,56.315929,26.269232,56.345225,26.26496,56.358409,26.279527,56.36378,26.28734,56.35906,26.297431,56.34783,26.306138,56.333995,26.309638,56.322276,26.318915,56.326508,26.320746,56.332042,26.320705,56.338145,26.32392,56.344005,26.337592,56.356293,26.349514,56.361827,26.371283,56.360525,26.385972,56.36378,26.385972,56.369965
