P,16777151,17.765286,-64.730784,17.758205,-64.709706,17.752834,-64.699045,17.744778,-64.689768,17.762885,-64.6669,17.770331,-64.630971,17.768297,-64.591786,17.75845,-64.559397,17.751614,-64.559397,17.748969,-64.585194,17.742255,-64.606679,17.7237,-64.648793,17.717231,-64.670522,17.689114,-64.876373,17.682766,-64.895172,17.699897,-64.887847,17.714423,-64.886627,17.755276,-64.887685,17.76789,-64.884633,17.775865,-64.876454,17.764838,-64.838694,17.774115,-64.817454,17.787543,-64.795481,17.792629,-64.771637,17.790025,-64.769154,17.765286,-64.730784
P,16777151,18.346927,-64.664561,18.336723,-64.66039,18.334463,-64.67413,18.342976,-64.700994,18.340145,-64.708161,18.32654,-64.697423,18.30331,-64.704005,18.319753,-64.73623,18.315222,-64.786367,18.328253,-64.801285,18.349772,-64.786365,18.356589,-64.769649,18.361689,-64.751736,18.369057,-64.755913,18.37359,-64.746955,18.365083,-64.713519,18.362244,-64.697397,18.356003,-64.682472,18.346927,-64.664561
P,16777151,18.38037,-64.928505,18.359968,-64.891436,18.340129,-64.854984,18.317489,-64.84008,18.315782,-64.851408,18.318591,-64.860312,18.314623,-64.871637,18.304441,-64.878839,18.315758,-64.910498,18.322555,-64.921859,18.33955,-64.930834,18.330486,-64.935023,18.336714,-64.944586,18.332735,-64.966095,18.335558,-64.981643,18.348024,-64.993621,18.338926,-65.025309,18.353658,-65.041493,18.368598,-65.011871,18.374823,-64.986643,18.373554,-64.950002,18.36332,-64.93498,18.366154,-64.926019,18.378099,-64.942251,18.386599,-64.950028,18.38037,-64.928505
