P,16777151,25.86461,55.054373,25.858385,55.046479,25.857733,55.038259,25.854641,55.032644,25.86286,55.023041,25.859605,55.018403,25.865749,55.018972,25.871853,55.015636,25.881619,55.012055,25.888739,55.026459,25.89289,55.043712,25.885769,55.048676,25.876085,55.049897,25.86461,55.054373
P,16777151,25.899848,54.553233,25.893052,54.543224,25.895982,54.529633,25.902655,54.513682,25.913764,54.509776,25.920111,54.522797,25.9265,54.54656,25.917711,54.551606,25.899848,54.553233
P,16777151,26.251939,54.526378,26.250963,54.521007,26.254218,54.509288,26.259711,54.497569,26.26557,54.492198,26.278713,54.490896,26.288723,54.488536,26.298041,54.488129,26.298082,54.488129,26.309638,54.492198,26.317369,54.498383,26.321234,54.506847,26.319403,54.516449,26.309638,54.526378,26.306789,54.533214,26.30272,54.53891,26.297349,54.543712,26.290432,54.547374,26.251939,54.526378
P,16777151,26.493842,54.048025,26.48843,54.036876,26.492174,53.963064,26.49258,53.955414,26.506537,53.923106,26.5362,53.902843,26.550198,53.912852,26.560126,53.927582,26.56509,53.945486,26.564114,53.964854,26.558905,53.9817,26.555569,54.018809,26.550482,54.033051,26.550442,54.033051,26.546129,54.034923,26.544013,54.035818,26.543891,54.035818,26.534857,54.035411,26.534817,54.035411,26.533718,54.035574,26.52676,54.036469,26.526679,54.036632,26.523179,54.043712,26.519761,54.047944,26.517768,54.050466,26.51203,54.051362,26.505805,54.052419,26.499823,54.050141,26.493842,54.048025
P,16777151,26.623765,55.889659,26.613023,55.869314,26.621039,55.853201,26.64411,55.855479,26.666449,55.868337,26.67768,55.884532,26.679429,55.894298,26.66885,55.902029,26.64525,55.903982,26.623765,55.889659
P,16777151,26.66885,53.65919,26.657172,53.646251,26.659329,53.628673,26.667304,53.611176,26.679592,53.601248,26.690497,53.609223,26.691107,53.629161,26.688788,53.639415,26.683824,53.651215,26.66885,53.65919
P,16777151,26.803127,53.382009,26.799628,53.367524,26.802558,53.329112,26.799994,53.317149,26.790717,53.299083,26.790676,53.279796,26.799547,53.22283,26.80622,53.205251,26.80744,53.203136,26.815172,53.189789,26.838568,53.158458,26.847886,53.149425,26.8522,53.153331,26.853705,53.160492,26.85635,53.168468,26.856879,53.178071,26.833645,53.262462,26.828681,53.337413,26.820502,53.360688,26.809801,53.37379,26.803127,53.382009
P,16777151,26.83869,56.379161,26.827623,56.340994,26.834418,56.322276,26.86107,56.326834,26.87934,56.341156,26.889797,56.366547,26.893052,56.404145,26.86225,56.40919,26.83869,56.379161
P,16777151,26.906806,56.171397,26.862006,56.148692,26.844672,56.137218,26.806871,56.095876,26.793524,56.089366,26.785346,56.080821,26.768134,56.042817,26.759019,56.03419,26.754096,56.025645,26.711575,55.97641,26.696275,55.947032,26.705024,55.924001,26.72484,55.902192,26.742906,55.876638,26.712063,55.809825,26.697903,55.79127,26.688381,55.772716,26.688544,55.751313,26.694525,55.705821,26.690497,55.685557,26.681545,55.664236,26.646918,55.610362,26.625637,55.554454,26.603258,55.520518,26.594875,55.50294,26.588609,55.441173,26.577826,55.397309,26.567288,55.378754,26.564114,55.369558,26.564114,55.369477,26.564602,55.366547,26.565619,55.361095,26.568996,55.349783,26.568996,55.33961,26.560452,55.335297,26.553616,55.33074,26.548285,55.319835,26.544908,55.307628,26.543647,55.298432,26.543647,55.29835,26.546291,55.294119,26.548489,55.290538,26.559963,55.285411,26.584662,55.28061,26.602281,55.287364,26.613593,55.289236,26.618801,55.284028,26.649807,55.273774,26.660224,55.284679,26.645331,55.331879,26.649807,55.342784,26.64822,55.348969,26.647447,55.351899,26.647488,55.35198,26.674018,55.404796,26.712958,55.538422,26.714993,55.557872,26.719387,55.570486,26.720649,55.574067,26.720689,55.574229,26.74608,55.620453,26.760565,55.640391,26.783271,55.705821,26.783922,55.716075,26.782416,55.736827,26.783271,55.746837,26.786078,55.754161,26.793891,55.764496,26.796942,55.774181,26.803656,55.771169,26.810533,55.766775,26.826158,55.782074,26.844957,55.785655,26.889635,55.781016,26.906724,55.773204,26.921332,55.756114,26.932929,55.739431,26.940904,55.732595,26.954047,55.757986,26.906806,55.897716,26.914781,55.935557,26.975653,56.041026,27.002346,56.173188,27.002997,56.212413,26.998765,56.232107,26.988715,56.25766,26.977769,56.273611,26.973822,56.27947,26.955146,56.287446,26.946967,56.271332,26.938788,56.255219,26.924547,56.193533,26.906806,56.171397
P,16777151,27.046332,56.481781,27.043931,56.466156,27.054836,56.434581,27.080024,56.43686,27.102769,56.455414,27.106024,56.472992,27.099758,56.483572,27.095771,56.495128,27.088935,56.504649,27.086982,56.505138,27.074368,56.508474,27.061672,56.504731,27.052314,56.495291,27.04914,56.488129,27.046332,56.481781
P,16777151,29.20893,50.326427,29.207572,50.316531,29.215446,50.30663,29.237473,50.296748,29.257138,50.290466,29.268939,50.283267,29.275218,50.295001,29.271275,50.305817,29.264177,50.323841,29.258661,50.334651,29.241368,50.330111,29.224026,50.333018,29.20893,50.326427
